72	0.397238520605866	0.0142757517126675	0.321465168078657	0.0151306687749867	0.183871504607216	0.00794391193133524	0.0974248067082608	0.00517660889896504	0.174107027023942	0.00805645344186499	0.315016517829228	0.0139922316813108	0.307641037872917	0.0148079607120403	0.203235417273914	0.00921248993382113
78	0.417471454120329	0.0111906841213596	0.276604915124084	0.0115197729630704	0.223819509123191	0.00802359381094588	0.0821041216323959	0.00416478536624639	0.130880562713975	0.00655087469050628	0.40555696083488	0.0121567141085839	0.240404348614818	0.0109707071011155	0.223158127836327	0.00758675193984372
84	0.391380777038341	0.0110515045517886	0.26529896441337	0.0121346407678927	0.267737622056117	0.00995674257736485	0.0755826364921727	0.0042015036259247	0.100134592341899	0.00634937589927993	0.493590286641789	0.0133904979641714	0.19410902399776	0.00998883544642803	0.212166097018551	0.00661539602158705
90	0.38236206061423	0.011389976006643	0.241353561038226	0.0126332240074556	0.302988605656792	0.0116117517627626	0.0732957726907517	0.00445469733513274	0.0860103879217924	0.00642147324964872	0.55472250037024	0.0149523912866978	0.1695616226659	0.00984481400504249	0.189705489042067	0.00590042849741461
96	0.360432208525273	0.0120389779840599	0.214034739454455	0.013163723655806	0.346081541806838	0.0134286259946596	0.0794515102134334	0.00526631968663761	0.0885102946303426	0.00736827394355121	0.577995857040701	0.0176083912668976	0.163188308569384	0.0109820061645533	0.170305539759573	0.00584411148682043
102	0.349250574781044	0.0132092365040915	0.205545627362058	0.014425600188837	0.352517319936355	0.0150186507657473	0.0926864779205429	0.00669641655631627	0.0971560300764957	0.00882744347182357	0.574462178696268	0.0211780793745267	0.173064691485053	0.0134341934973028	0.155317099742182	0.00604724500856393
108	0.330061552751055	0.0134455148942635	0.196616191840508	0.0146736443828118	0.365048214042291	0.016015713922547	0.108274041366146	0.00810850680714827	0.107407442758234	0.0100790793877656	0.575522302131675	0.023427059928849	0.174452693058872	0.0147448661353137	0.142617562051218	0.0059786892677147
114	0.324402465963138	0.0133930059094479	0.198896689677226	0.0146503780141528	0.359124767444951	0.0160029990203621	0.117576076914685	0.00866405108598012	0.112554880074076	0.0104225463926324	0.57516293925118	0.0241366800039106	0.179051948046536	0.0153079898467127	0.133230232628208	0.00564047437704054
120	0.317282926631464	0.013678835683529	0.200546065005678	0.0149087817011991	0.353670574452329	0.016167979470476	0.128500433910529	0.00946899943163027	0.119981422722806	0.0110258816698798	0.563341162871837	0.0251831335603085	0.1859712890973	0.0161415736609889	0.130706125308057	0.00571211363418266
126	0.316941703825711	0.0135018743301482	0.208451162196386	0.0147172306516581	0.337603570764201	0.0155100873898644	0.137003563213702	0.00961960664363589	0.127971726934837	0.0112063275325626	0.564831091238191	0.0247716095621397	0.182573092024203	0.0156525247226584	0.124624089802769	0.00530196868354775
132	0.313867772879127	0.0130586843622549	0.216634099571415	0.0144758138100404	0.335381046696225	0.0148663764826394	0.134117080853233	0.00906088778648451	0.129081528475941	0.010838953901944	0.568056125058948	0.0240515881228199	0.18258692364518	0.0153180618289906	0.120275422819931	0.004969930411703
138	0.311146144447576	0.0107399160120992	0.240629155327986	0.0121592287227077	0.314297635824964	0.0122725065634244	0.133927064399474	0.00748108928813345	0.131347722264232	0.00883970096168806	0.583616700218243	0.0192588332612813	0.170291743596725	0.0122244501929829	0.1147438339208	0.00394088853947834
144	0.315846243507472	0.0118107343241846	0.23198852954373	0.0129047021260209	0.313565142626609	0.0128060907535877	0.138600084322189	0.00809169649299907	0.143481278505587	0.00999289097071106	0.558339952881153	0.0209152093071427	0.176944150122415	0.0131880943547884	0.121234618490845	0.00450814889233328
150	0.324209218791723	0.0131686137524492	0.240564494666127	0.014346704084952	0.293112223054118	0.0131593291399215	0.142114063488032	0.00865692477115843	0.152637101610611	0.0112624104157943	0.547857451333801	0.0227001958908918	0.177234249535566	0.0140513916813917	0.122271197520022	0.00494054807045265
